worker_id,worker_name,platform,city,delivery_type,age_group,experience_months,weekly_avg_earnings,subscription_status,risk_score,disruption_type,disruption_date,disruption_intensity,income_loss_percentage,claim_amount,claim_status,claim_approved_amount,days_worked_weekly,avg_delivery_distance_km,vehicle_type,zone_id,weather_condition,pollution_index,gps_accuracy_percent,claim_fraud_indicator,approval_date,payout_date,customer_rating,total_claims,premium_weekly,zone_safety_score
W3888,Amit Sharma,Zomato,Mumbai,Food Delivery,45-55,22,10571,inactive,34,App Issue,2026-03-17,Medium,23,2431.33,approved,2431.33,6,4.3,Two-wheeler,Z075,Rainy,Low,99.7,false,2026-03-18,2026-03-19,4.9,1,153,72
W3889,Karthik Desai,Zomato,Pune,Food Delivery,45-55,12,8804,active,40,App Downtime,2026-03-23,High,38,3345.52,pending,0,5,2.5,Two-wheeler,Z001,Very Hot,Severe,99.0,true,2026-03-25,,4.2,1,197,61
W3890,Arjun Rao,Zomato,Mumbai,Food Delivery,45-55,16,7193,suspended,38,Market Closure,2026-04-15,High,39,2805.27,approved,2805.27,4,3.2,Bicycle,Z078,Clear,Severe,97.4,false,2026-04-16,2026-04-17,4.3,3,116,55
W3891,Kavya Desai,Zomato,Pune,Food Delivery,25-35,41,4627,active,58,Severe Waterlogging,2026-04-11,Low,12,555.24,rejected,0,3,3.1,Bicycle,Z023,Very Hot,High,98.7,false,2026-04-13,,4.5,5,199,71
W3892,Vinod Nair,Zomato,Hyderabad,Food Delivery,20-25,39,9058,suspended,42,Pollution Crisis,2026-03-30,Medium,22,1992.76,approved,1992.76,7,4.8,Three-wheeler,Z004,Cloudy,Severe,99.0,false,2026-03-31,2026-04-01,4.4,2,196,74
W3893,Naveen Kumar,Zomato,Delhi,Food Delivery,20-25,33,6187,active,50,Street Closure,2026-03-12,Medium,24,1484.88,pending,0,3,1.8,Three-wheeler,Z022,Hazy,Medium,98.5,false,2026-03-14,,4.9,0,111,72
W3894,Rohan Kumar,Zomato,Pune,Food Delivery,35-45,8,6168,active,42,Market Closure,2026-03-25,Very High,50,3084.0,approved,3084.0,5,4.3,Three-wheeler,Z013,Very Hazy,High,99.0,false,2026-03-26,2026-03-27,4.2,5,110,59
W3895,Richa Kumar,Zomato,Chennai,Food Delivery,45-55,21,10675,suspended,34,Flooding,2026-03-24,Low,14,1494.5,approved,1494.5,4,4.8,Two-wheeler,Z062,Cloudy,Very High,98.7,false,2026-03-25,2026-03-26,4.3,0,146,75
W3896,Harsh Desai,Zomato,Bangalore,Food Delivery,25-35,22,9660,suspended,55,Street Closure,2026-04-05,Very High,47,4540.2,pending,0,5,2.1,Two-wheeler,Z047,Cloudy,Severe,98.0,false,2026-04-07,,4.9,3,160,74
W3897,Sanjay Singh,Zomato,Mumbai,Food Delivery,45-55,20,5744,suspended,45,App Downtime,2026-03-11,Low,12,689.28,approved,689.28,4,3.8,Three-wheeler,Z065,Rainy,Severe,97.4,false,2026-03-12,2026-03-13,4.7,1,141,60
W3898,Priya Das,Zomato,Chennai,Food Delivery,35-45,8,11150,inactive,48,Severe Waterlogging,2026-03-16,Very High,40,4460.0,approved,4460.0,6,3.7,Two-wheeler,Z100,Clear,Medium,99.5,false,2026-03-17,2026-03-18,5.0,1,129,60
W3899,Sneha Das,Zomato,Pune,Food Delivery,45-55,41,6238,active,53,Heavy Downpour,2026-03-25,High,34,2120.92,approved,2120.92,6,2.6,Two-wheeler,Z007,Stormy,Low,97.6,false,2026-03-26,2026-03-27,4.0,3,198,75
W3900,Isha Gupta,Zomato,Pune,Food Delivery,20-25,17,10628,active,58,Curfew Alert,2026-03-08,Medium,22,2338.16,rejected,0,6,5.0,Bicycle,Z012,Rainy,Low,98.2,false,2026-03-10,,4.4,4,118,76
W3901,Naveen Patel,Zomato,Pune,Food Delivery,45-55,14,11909,inactive,41,Market Strike,2026-03-30,High,36,4287.24,approved,4287.24,7,2.4,Bicycle,Z023,Very Hot,Very High,98.4,false,2026-03-31,2026-04-01,5.0,0,120,80
W3902,Sakshi Desai,Zomato,Kolkata,Food Delivery,35-45,40,11079,inactive,54,Heavy Downpour,2026-04-13,Low,9,997.11,rejected,0,3,4.9,Bicycle,Z067,Very Hot,Medium,99.2,false,2026-04-15,,4.4,4,135,74
W3903,Sakshi Kumar,Zomato,Chennai,Food Delivery,25-35,17,7159,active,39,Heat Wave,2026-04-04,High,31,2219.29,approved,2219.29,6,4.6,Three-wheeler,Z071,Clear,Low,98.0,false,2026-04-05,2026-04-06,4.9,5,142,63
W3904,Anita Singh,Zomato,Mumbai,Food Delivery,25-35,22,8598,inactive,57,Heat Wave,2026-03-08,Very High,41,3525.18,approved,3525.18,5,2.6,Two-wheeler,Z076,Very Hot,Low,98.6,false,2026-03-09,2026-03-10,4.5,4,124,52
W3905,Karthik Patel,Zomato,Delhi,Food Delivery,45-55,52,5642,inactive,48,Street Strike,2026-03-24,Low,9,507.78,approved,507.78,4,4.8,Two-wheeler,Z043,Very Hazy,High,97.6,false,2026-03-25,2026-03-26,4.3,4,146,66
W3906,Neha Sharma,Zomato,Kolkata,Food Delivery,45-55,46,6849,active,60,Flash Flood,2026-04-12,Medium,21,1438.29,pending,0,4,3.5,Bicycle,Z015,Hazy,Very High,97.5,false,2026-04-14,,4.6,0,179,52
W3907,Rohan Rao,Zomato,Bangalore,Food Delivery,25-35,13,4872,inactive,42,Pollution Event,2026-04-14,Medium,18,876.96,pending,0,3,3.0,Three-wheeler,Z017,Hazy,Very High,99.1,false,2026-04-16,,4.3,2,125,59
W3908,Manoj Rao,Zomato,Delhi,Food Delivery,35-45,9,5641,inactive,45,Heavy Downpour,2026-03-21,Medium,19,1071.79,approved,1071.79,5,3.2,Bicycle,Z035,Rainy,High,99.6,false,2026-03-22,2026-03-23,4.6,3,110,52
W3909,Amit Nair,Zomato,Chennai,Food Delivery,45-55,42,10093,suspended,31,Extreme Heat Wave,2026-03-05,Very High,45,4541.85,rejected,0,6,2.2,Three-wheeler,Z056,Stormy,High,99.8,false,2026-03-07,,4.5,5,103,53
W3910,Rohan Rao,Zomato,Hyderabad,Food Delivery,35-45,19,6030,active,58,Severe Pollution,2026-04-15,Very High,43,2592.9,rejected,0,3,4.3,Two-wheeler,Z089,Cloudy,Medium,99.8,false,2026-04-17,,4.7,0,161,78
W3911,Ananya Desai,Zomato,Hyderabad,Food Delivery,35-45,14,8612,active,53,Severe Weather,2026-03-05,High,32,2755.84,approved,2755.84,7,3.6,Two-wheeler,Z014,Cloudy,Low,98.1,false,2026-03-06,2026-03-07,4.1,3,185,60
W3912,Manoj Sharma,Zomato,Kolkata,Food Delivery,35-45,32,8319,inactive,52,Heavy Traffic Jam,2026-04-12,High,31,2578.89,rejected,0,4,2.1,Two-wheeler,Z042,Cloudy,Low,97.7,false,2026-04-14,,4.9,3,157,65
W3913,Rohan Singh,Zomato,Pune,Food Delivery,25-35,14,11159,inactive,41,Curfew Alert,2026-03-06,Low,12,1339.08,approved,1339.08,7,3.2,Three-wheeler,Z096,Stormy,Very High,99.9,false,2026-03-07,2026-03-08,4.5,1,148,60
W3914,Isha Gupta,Zomato,Bangalore,Food Delivery,25-35,8,5065,inactive,58,App Issue,2026-03-07,Low,9,455.85,approved,455.85,4,2.4,Bicycle,Z097,Very Hazy,Low,98.6,false,2026-03-08,2026-03-09,4.8,5,157,54
W3915,Rahul Kumar,Zomato,Pune,Food Delivery,45-55,56,6109,active,44,Curfew Lockdown,2026-04-09,Low,10,610.9,approved,610.9,6,4.4,Two-wheeler,Z081,Very Hazy,Very High,99.3,false,2026-04-10,2026-04-11,4.6,3,177,53
W3916,Vinod Nair,Zomato,Pune,Food Delivery,20-25,12,11765,inactive,53,Extreme Heat Wave,2026-03-22,Medium,23,2705.95,pending,0,4,2.0,Two-wheeler,Z080,Very Hot,High,97.0,false,2026-03-24,,5.0,1,109,62
W3917,Pooja Verma,Zomato,Bangalore,Food Delivery,20-25,10,9008,active,46,Heavy Downpour,2026-03-02,Medium,16,1441.28,approved,1441.28,5,1.7,Two-wheeler,Z042,Clear,Severe,97.2,false,2026-03-03,2026-03-04,4.7,2,136,63
W3918,Sanjay Gupta,Zomato,Kolkata,Food Delivery,25-35,50,7755,suspended,51,Pollution Crisis,2026-03-22,High,36,2791.8,approved,2791.8,4,4.2,Bicycle,Z088,Stormy,Low,98.6,false,2026-03-23,2026-03-24,4.9,2,137,76
W3919,Harsh Nair,Zomato,Bangalore,Food Delivery,45-55,10,8699,active,35,Street Closure,2026-03-22,Low,14,1217.86,approved,1217.86,7,4.0,Two-wheeler,Z079,Very Hazy,Severe,97.9,false,2026-03-23,2026-03-24,4.2,5,161,63
W3920,Ananya Desai,Zomato,Bangalore,Food Delivery,25-35,36,6684,active,38,Heavy Downpour,2026-04-03,High,29,1938.36,approved,1938.36,4,4.8,Bicycle,Z003,Stormy,High,98.5,true,2026-04-04,2026-04-05,5.0,2,169,61
W3921,Vishal Desai,Zomato,Hyderabad,Food Delivery,20-25,41,7494,suspended,35,Extreme Heat Wave,2026-04-09,Medium,19,1423.86,rejected,0,4,4.7,Three-wheeler,Z017,Hazy,Very High,98.3,false,2026-04-11,,4.4,4,147,61
W3922,Rahul Singh,Zomato,Hyderabad,Food Delivery,45-55,21,9678,inactive,35,Local Strike,2026-03-22,Very High,49,4742.22,rejected,0,6,2.1,Two-wheeler,Z044,Cloudy,Very High,98.2,false,2026-03-24,,4.6,3,164,55
W3923,Pooja Nair,Zomato,Hyderabad,Food Delivery,35-45,26,7469,active,52,App Issue,2026-03-29,Medium,19,1419.11,approved,1419.11,3,4.8,Bicycle,Z022,Cloudy,Severe,98.7,false,2026-03-30,2026-03-31,4.6,5,177,61
W3924,Kavya Nair,Zomato,Chennai,Food Delivery,45-55,52,9933,inactive,32,Curfew Lockdown,2026-04-03,Low,13,1291.29,pending,0,5,3.4,Bicycle,Z091,Clear,Medium,99.8,false,2026-04-05,,4.7,2,150,54
W3925,Ritika Rao,Zomato,Chennai,Food Delivery,35-45,18,6649,suspended,53,Extreme Conditions,2026-03-27,Very High,40,2659.6,pending,0,6,2.3,Bicycle,Z027,Cloudy,Severe,97.3,false,2026-03-29,,4.8,1,165,52
W3926,Sandeep Kumar,Zomato,Hyderabad,Food Delivery,20-25,20,11445,suspended,46,Market Closure,2026-04-11,Low,13,1487.85,approved,1487.85,3,3.0,Three-wheeler,Z064,Clear,High,97.7,false,2026-04-12,2026-04-13,4.0,5,168,68
W3927,Priya Patel,Zomato,Chennai,Food Delivery,25-35,9,8245,inactive,57,Heat Wave,2026-03-31,Medium,25,2061.25,approved,2061.25,6,3.0,Three-wheeler,Z032,Very Hazy,Low,97.3,false,2026-04-01,2026-04-02,4.2,1,198,73
W3928,Vinod Rao,Zomato,Hyderabad,Food Delivery,45-55,6,10826,inactive,46,Heavy Pollution,2026-04-08,High,31,3356.06,pending,0,7,3.2,Three-wheeler,Z020,Stormy,Very High,97.3,false,2026-04-10,,4.9,3,194,52
W3929,Nikita Nair,Zomato,Pune,Food Delivery,35-45,22,10907,suspended,33,Heavy Downpour,2026-04-03,High,40,4362.8,rejected,0,4,3.6,Bicycle,Z034,Very Hazy,High,98.8,true,2026-04-05,,4.6,3,192,53
W3930,Manish Singh,Zomato,Bangalore,Food Delivery,45-55,57,9790,active,58,App Crash,2026-03-01,Low,9,881.1,approved,881.1,6,2.3,Two-wheeler,Z038,Hazy,Medium,97.5,false,2026-03-02,2026-03-03,4.6,1,132,71
W3931,Isha Gupta,Zomato,Kolkata,Food Delivery,35-45,32,11437,inactive,56,Pollution Crisis,2026-03-25,High,34,3888.58,approved,3888.58,3,4.6,Bicycle,Z052,Very Hot,Very High,99.3,false,2026-03-26,2026-03-27,5.0,0,156,51
W3932,Anita Verma,Zomato,Hyderabad,Food Delivery,35-45,23,10406,active,32,Extreme Rain,2026-03-11,Low,8,832.48,approved,832.48,6,3.2,Three-wheeler,Z027,Very Hot,Low,98.8,false,2026-03-12,2026-03-13,4.2,2,165,74
W3933,Rohan Sharma,Zomato,Chennai,Food Delivery,25-35,50,11380,suspended,53,Heavy Downpour,2026-04-13,Medium,20,2276.0,approved,2276.0,5,2.9,Bicycle,Z035,Very Hot,Low,97.5,false,2026-04-14,2026-04-15,4.5,3,107,54
W3934,Ritika Verma,Zomato,Pune,Food Delivery,45-55,55,8196,suspended,33,Heavy Traffic Jam,2026-03-02,Medium,25,2049.0,approved,2049.0,3,3.5,Three-wheeler,Z074,Hazy,Severe,99.3,false,2026-03-03,2026-03-04,4.9,2,108,65
W3935,Nikhil Desai,Zomato,Delhi,Food Delivery,35-45,42,10959,active,41,Flash Flood,2026-03-20,Very High,40,4383.6,approved,4383.6,7,4.0,Bicycle,Z013,Rainy,Severe,97.9,false,2026-03-21,2026-03-22,4.7,0,130,65
W3936,Vinod Rao,Zomato,Delhi,Food Delivery,35-45,28,11331,suspended,54,Heavy Downpour,2026-03-10,High,32,3625.92,rejected,0,7,2.7,Three-wheeler,Z088,Hazy,Medium,97.6,false,2026-03-12,,4.3,2,197,69
W3937,Isha Desai,Zomato,Pune,Food Delivery,45-55,36,5007,suspended,55,Flash Flood,2026-04-08,High,33,1652.31,approved,1652.31,6,2.4,Two-wheeler,Z049,Rainy,Severe,98.5,false,2026-04-09,2026-04-10,4.7,5,132,61
W3938,Harsh Nair,Zomato,Mumbai,Food Delivery,45-55,9,10519,inactive,40,Local Strike,2026-03-24,Low,10,1051.9,pending,0,3,2.0,Bicycle,Z035,Rainy,Very High,98.1,false,2026-03-26,,4.2,4,104,59
W3939,Sanjay Kumar,Zomato,Hyderabad,Food Delivery,35-45,20,6089,inactive,60,App Issue,2026-03-08,Very High,40,2435.6,rejected,0,4,1.7,Two-wheeler,Z047,Very Hazy,Medium,99.7,true,2026-03-10,,4.7,3,170,79
W3940,Kavya Sharma,Zomato,Chennai,Food Delivery,25-35,58,6840,suspended,43,Pollution Spike,2026-03-05,Low,15,1026.0,approved,1026.0,7,4.4,Two-wheeler,Z068,Very Hot,Very High,98.3,false,2026-03-06,2026-03-07,5.0,4,157,70
W3941,Aditya Sharma,Zomato,Bangalore,Food Delivery,20-25,50,5860,inactive,38,Curfew Alert,2026-04-13,High,37,2168.2,approved,2168.2,7,1.6,Three-wheeler,Z080,Clear,Very High,98.1,false,2026-04-14,2026-04-15,4.3,2,180,52
W3942,Richa Nair,Zomato,Pune,Food Delivery,25-35,26,4639,inactive,55,Curfew Enforcement,2026-03-21,Medium,22,1020.58,approved,1020.58,4,2.6,Two-wheeler,Z099,Rainy,Very High,98.4,false,2026-03-22,2026-03-23,4.7,1,185,67
W3943,Rohan Gupta,Zomato,Delhi,Food Delivery,45-55,55,8502,inactive,45,Heavy Downpour,2026-03-20,Medium,23,1955.46,rejected,0,5,4.9,Bicycle,Z061,Very Hazy,Severe,99.0,false,2026-03-22,,4.7,1,164,52
W3944,Kavya Desai,Zomato,Chennai,Food Delivery,45-55,60,7913,suspended,31,Market Closure,2026-03-09,High,28,2215.64,approved,2215.64,5,2.9,Two-wheeler,Z021,Hazy,Severe,98.9,true,2026-03-10,2026-03-11,4.5,3,154,59
W3945,Rajesh Singh,Zomato,Delhi,Food Delivery,20-25,13,10320,active,30,Market Strike,2026-03-12,Very High,48,4953.6,approved,4953.6,4,2.1,Two-wheeler,Z055,Stormy,Very High,99.0,false,2026-03-13,2026-03-14,4.3,5,161,70
W3946,Neha Verma,Zomato,Bangalore,Food Delivery,20-25,49,6537,suspended,34,Severe Waterlogging,2026-03-18,Very High,45,2941.65,approved,2941.65,5,2.1,Bicycle,Z039,Stormy,Medium,99.1,false,2026-03-19,2026-03-20,4.2,1,118,79
W3947,Arjun Singh,Zomato,Mumbai,Food Delivery,20-25,34,7230,inactive,53,Curfew Enforcement,2026-03-01,High,40,2892.0,pending,0,7,2.4,Two-wheeler,Z100,Very Hot,High,97.4,false,2026-03-03,,4.4,3,106,61
W3948,Riya Patel,Zomato,Kolkata,Food Delivery,45-55,35,9391,active,33,Pollution Spike,2026-04-03,Very High,41,3850.31,pending,0,3,4.0,Three-wheeler,Z049,Stormy,Medium,97.4,false,2026-04-05,,4.3,3,186,52
W3949,Sandeep Desai,Zomato,Bangalore,Food Delivery,45-55,28,6036,active,30,Pollution Crisis,2026-03-29,Very High,43,2595.48,pending,0,5,4.7,Three-wheeler,Z061,Cloudy,High,98.0,false,2026-03-31,,4.5,1,141,77
W3950,Harsh Patel,Zomato,Pune,Food Delivery,20-25,41,10739,inactive,50,Heavy Pollution,2026-03-05,Very High,48,5154.72,rejected,0,6,1.6,Two-wheeler,Z072,Hazy,Severe,97.8,false,2026-03-07,,4.3,5,166,72
W3951,Amit Verma,Zomato,Chennai,Food Delivery,45-55,13,5105,inactive,43,Heat Wave,2026-03-04,High,40,2042.0,approved,2042.0,5,2.1,Bicycle,Z024,Hazy,Medium,99.9,false,2026-03-05,2026-03-06,4.9,0,185,66
W3952,Divya Gupta,Zomato,Mumbai,Food Delivery,25-35,9,9578,active,53,Flooding Event,2026-03-04,Very High,48,4597.44,approved,4597.44,7,2.3,Bicycle,Z016,Clear,High,98.5,false,2026-03-05,2026-03-06,4.5,0,185,57
W3953,Anita Verma,Zomato,Pune,Food Delivery,35-45,46,4875,suspended,55,Heavy Rain,2026-03-09,High,32,1560.0,approved,1560.0,5,1.5,Three-wheeler,Z005,Cloudy,High,98.7,false,2026-03-10,2026-03-11,4.2,4,106,73
W3954,Naveen Singh,Zomato,Bangalore,Food Delivery,45-55,49,9760,active,60,Extreme Heat Wave,2026-04-10,Low,15,1464.0,approved,1464.0,4,4.8,Bicycle,Z053,Hazy,High,98.6,false,2026-04-11,2026-04-12,4.1,0,113,50
W3955,Rohan Singh,Zomato,Kolkata,Food Delivery,25-35,23,4833,inactive,46,Heavy Downpour,2026-03-17,Medium,21,1014.93,rejected,0,4,2.1,Three-wheeler,Z041,Very Hazy,Medium,99.6,false,2026-03-19,,4.5,2,146,71
W3956,Riya Rao,Zomato,Hyderabad,Food Delivery,45-55,46,10179,suspended,48,Street Closure,2026-03-28,Medium,17,1730.43,approved,1730.43,7,4.4,Three-wheeler,Z039,Clear,Severe,99.8,false,2026-03-29,2026-03-30,4.9,5,119,80
W3957,Kavya Sharma,Zomato,Mumbai,Food Delivery,35-45,19,10639,suspended,49,Local Strike,2026-03-28,Very High,47,5000.33,approved,5000.33,4,2.9,Two-wheeler,Z016,Stormy,Low,97.4,false,2026-03-29,2026-03-30,4.2,2,170,73
W3958,Vikram Kumar,Zomato,Kolkata,Food Delivery,25-35,24,8468,inactive,43,Curfew Alert,2026-04-10,Low,15,1270.2,rejected,0,3,2.1,Two-wheeler,Z034,Very Hot,High,99.2,false,2026-04-12,,4.8,0,183,58
W3959,Divya Patel,Zomato,Kolkata,Food Delivery,45-55,54,9469,suspended,37,Severe Waterlogging,2026-04-04,High,35,3314.15,rejected,0,5,2.5,Two-wheeler,Z058,Rainy,Very High,98.4,false,2026-04-06,,4.2,3,162,77
W3960,Sneha Kumar,Zomato,Hyderabad,Food Delivery,45-55,42,9550,suspended,54,App Downtime,2026-03-09,Very High,43,4106.5,approved,4106.5,7,2.1,Two-wheeler,Z083,Very Hazy,Low,97.1,false,2026-03-10,2026-03-11,4.2,3,183,64
W3961,Rajesh Sharma,Zomato,Delhi,Food Delivery,25-35,16,6569,active,57,Severe Weather,2026-04-12,Very High,46,3021.74,rejected,0,3,4.2,Three-wheeler,Z033,Rainy,Very High,97.8,false,2026-04-14,,4.5,4,196,72
W3962,Sneha Das,Zomato,Hyderabad,Food Delivery,20-25,19,6103,active,36,Heavy Traffic Jam,2026-03-31,High,39,2380.17,pending,0,3,3.1,Three-wheeler,Z057,Very Hot,High,98.6,false,2026-04-02,,4.2,5,181,52
W3963,Kavya Desai,Zomato,Hyderabad,Food Delivery,35-45,15,9232,inactive,38,Curfew Lockdown,2026-04-12,Medium,24,2215.68,pending,0,7,4.3,Bicycle,Z081,Stormy,Very High,99.9,false,2026-04-14,,4.1,1,175,61
W3964,Karthik Sharma,Zomato,Delhi,Food Delivery,35-45,23,11728,suspended,51,Heavy Downpour,2026-03-26,Medium,20,2345.6,approved,2345.6,7,1.7,Bicycle,Z010,Stormy,Very High,99.4,false,2026-03-27,2026-03-28,4.4,3,161,79
W3965,Kavya Nair,Zomato,Kolkata,Food Delivery,45-55,7,7481,active,54,Heavy Downpour,2026-03-01,Medium,20,1496.2,approved,1496.2,5,3.5,Two-wheeler,Z079,Very Hazy,High,97.4,false,2026-03-02,2026-03-03,4.1,0,172,63
W3966,Manoj Singh,Zomato,Kolkata,Food Delivery,45-55,21,6117,suspended,32,Severe Weather,2026-03-26,Very High,45,2752.65,pending,0,4,4.9,Two-wheeler,Z041,Rainy,Low,97.1,false,2026-03-28,,4.5,0,151,53
W3967,Arjun Rao,Zomato,Bangalore,Food Delivery,20-25,44,5977,inactive,51,Extreme Heat Wave,2026-03-08,Medium,18,1075.86,approved,1075.86,7,2.1,Two-wheeler,Z038,Very Hot,Low,98.0,false,2026-03-09,2026-03-10,4.7,2,111,60
W3968,Arjun Nair,Zomato,Delhi,Food Delivery,45-55,52,5265,active,49,Severe Weather,2026-03-27,Low,10,526.5,approved,526.5,4,3.3,Bicycle,Z051,Stormy,Low,98.8,false,2026-03-28,2026-03-29,4.1,5,189,67
W3969,Vishal Desai,Zomato,Pune,Food Delivery,35-45,15,10566,inactive,60,Market Strike,2026-03-07,Medium,24,2535.84,approved,2535.84,5,2.1,Two-wheeler,Z067,Stormy,Medium,98.4,false,2026-03-08,2026-03-09,4.1,4,115,63
W3970,Anjali Sharma,Zomato,Bangalore,Food Delivery,25-35,7,9474,active,31,Street Closure,2026-03-03,Very High,42,3979.08,pending,0,7,4.8,Two-wheeler,Z094,Clear,Severe,97.1,false,2026-03-05,,4.0,2,106,62
W3971,Vishal Verma,Zomato,Delhi,Food Delivery,45-55,37,6159,active,31,Zone Lockdown,2026-04-09,Low,14,862.26,approved,862.26,6,1.8,Bicycle,Z093,Stormy,Low,97.9,false,2026-04-10,2026-04-11,4.4,0,166,69
W3972,Aditya Gupta,Zomato,Chennai,Food Delivery,20-25,57,10533,suspended,39,Heavy Pollution,2026-03-10,Medium,21,2211.93,approved,2211.93,3,3.6,Two-wheeler,Z053,Rainy,Very High,99.7,false,2026-03-11,2026-03-12,4.2,2,132,53
W3973,Rohan Das,Zomato,Bangalore,Food Delivery,25-35,20,8419,suspended,54,Zone Lockdown,2026-03-27,Medium,19,1599.61,approved,1599.61,7,2.9,Two-wheeler,Z056,Clear,High,99.5,false,2026-03-28,2026-03-29,5.0,5,126,60
W3974,Rohan Patel,Zomato,Pune,Food Delivery,35-45,39,11535,active,45,Pollution Spike,2026-03-26,Very High,40,4614.0,pending,0,6,5.0,Three-wheeler,Z046,Cloudy,Severe,97.5,false,2026-03-28,,4.3,2,173,60
W3975,Vikram Gupta,Zomato,Delhi,Food Delivery,35-45,54,9321,active,35,Curfew Alert,2026-03-16,High,40,3728.4,rejected,0,3,1.5,Two-wheeler,Z085,Hazy,Severe,97.7,false,2026-03-18,,4.8,3,105,74
W3976,Aditya Desai,Zomato,Hyderabad,Food Delivery,20-25,19,5234,suspended,49,Pollution Event,2026-03-10,High,26,1360.84,approved,1360.84,3,3.3,Two-wheeler,Z099,Cloudy,Very High,97.8,false,2026-03-11,2026-03-12,4.9,1,167,78
W3977,Kavya Verma,Zomato,Hyderabad,Food Delivery,45-55,40,7863,active,53,Heavy Downpour,2026-03-23,Low,12,943.56,approved,943.56,7,2.3,Bicycle,Z100,Very Hazy,Severe,99.0,false,2026-03-24,2026-03-25,4.7,4,155,79
W3978,Isha Das,Zomato,Delhi,Food Delivery,35-45,25,7952,inactive,50,Local Strike,2026-03-14,Low,15,1192.8,rejected,0,4,4.8,Three-wheeler,Z085,Very Hazy,Low,99.7,false,2026-03-16,,4.5,1,189,64
W3979,Vishal Desai,Zomato,Hyderabad,Food Delivery,25-35,36,8251,inactive,44,Local Strike,2026-03-25,Medium,15,1237.65,approved,1237.65,5,4.4,Two-wheeler,Z092,Hazy,Severe,99.6,false,2026-03-26,2026-03-27,4.5,2,176,80
W3980,Rohan Das,Zomato,Mumbai,Food Delivery,35-45,14,7447,active,46,Curfew Lockdown,2026-03-28,Low,13,968.11,approved,968.11,3,3.2,Bicycle,Z070,Hazy,Medium,98.7,false,2026-03-29,2026-03-30,4.7,5,102,73
W3981,Arjun Singh,Zomato,Delhi,Food Delivery,35-45,8,11371,active,43,App Crash,2026-03-23,Medium,23,2615.33,rejected,0,7,4.7,Two-wheeler,Z042,Very Hazy,Very High,97.6,true,2026-03-25,,4.7,5,157,73
W3982,Vinod Gupta,Zomato,Mumbai,Food Delivery,25-35,8,7542,inactive,40,Extreme Conditions,2026-03-18,Low,8,603.36,approved,603.36,4,1.8,Bicycle,Z078,Very Hot,Medium,97.2,false,2026-03-19,2026-03-20,4.8,1,173,55
W3983,Manoj Nair,Zomato,Chennai,Food Delivery,20-25,22,5582,suspended,38,Flash Flood,2026-03-10,High,30,1674.6,pending,0,4,3.3,Three-wheeler,Z002,Very Hot,High,98.0,false,2026-03-12,,4.5,2,120,80
W3984,Anjali Gupta,Zomato,Mumbai,Food Delivery,25-35,27,8152,active,47,Curfew Enforcement,2026-03-12,High,31,2527.12,approved,2527.12,4,2.2,Two-wheeler,Z079,Hazy,Low,97.5,false,2026-03-13,2026-03-14,4.3,5,167,79
W3985,Vinod Nair,Zomato,Mumbai,Food Delivery,35-45,55,11323,inactive,45,Extreme Heat Wave,2026-03-04,Low,14,1585.22,approved,1585.22,5,2.3,Three-wheeler,Z087,Cloudy,Medium,99.4,false,2026-03-05,2026-03-06,4.5,1,123,70
W3986,Vikram Singh,Zomato,Delhi,Food Delivery,25-35,55,11893,inactive,51,Market Closure,2026-04-02,Very High,50,5946.5,approved,5946.5,3,2.5,Three-wheeler,Z028,Hazy,High,99.3,true,2026-04-03,2026-04-04,4.8,2,161,66
W3987,Kavya Sharma,Zomato,Delhi,Food Delivery,45-55,24,8424,active,41,Severe Pollution,2026-04-05,Very High,48,4043.52,approved,4043.52,6,2.9,Two-wheeler,Z050,Stormy,Medium,97.9,false,2026-04-06,2026-04-07,4.5,4,170,64
W3988,Riya Verma,Zomato,Kolkata,Food Delivery,45-55,28,8174,inactive,37,Heavy Rain,2026-04-11,High,35,2860.9,approved,2860.9,6,4.4,Three-wheeler,Z035,Stormy,Very High,99.5,false,2026-04-12,2026-04-13,4.1,1,174,63
W3989,Sanjay Patel,Zomato,Mumbai,Food Delivery,25-35,49,9911,inactive,50,Street Strike,2026-03-15,Low,15,1486.65,approved,1486.65,3,2.4,Three-wheeler,Z060,Cloudy,Low,99.3,false,2026-03-16,2026-03-17,4.4,5,115,58
W3990,Divya Gupta,Zomato,Delhi,Food Delivery,20-25,49,11263,suspended,51,Zone Lockdown,2026-04-13,Low,13,1464.19,pending,0,5,4.2,Two-wheeler,Z010,Stormy,Severe,98.1,true,2026-04-15,,4.7,4,192,64
W3991,Karthik Singh,Zomato,Delhi,Food Delivery,45-55,40,7173,suspended,48,Heat Wave,2026-03-17,Medium,24,1721.52,rejected,0,6,2.0,Two-wheeler,Z096,Stormy,Low,98.5,false,2026-03-19,,4.8,5,162,78
W3992,Harsh Nair,Zomato,Pune,Food Delivery,25-35,8,8598,suspended,56,Heat Wave,2026-04-05,Low,11,945.78,pending,0,5,1.9,Bicycle,Z002,Hazy,Very High,98.3,false,2026-04-07,,4.4,3,129,50
W3993,Kavya Rao,Zomato,Bangalore,Food Delivery,25-35,20,9547,suspended,35,Extreme Heat Wave,2026-03-06,High,27,2577.69,approved,2577.69,5,3.8,Two-wheeler,Z060,Hazy,Severe,98.9,false,2026-03-07,2026-03-08,4.1,5,189,63
